MES,DIA,HORA,PROVINCIA,CANTON,ZONA,NUM_FALLECIDO,NUM_LESIONADO,TOTAL_VICTIMAS,CLASE,CAUSA
9.0,2.0,19.0,9.0,0901,2.0,0.0,0.0,0.0,1.0,4.0
9.0,2.0,13.0,9.0,0911,2.0,0.0,1.0,1.0,5.0,4.0
9.0,2.0,15.0,23.0,2301,1.0,0.0,1.0,1.0,3.0,2.0
9.0,2.0,15.0,23.0,2301,1.0,0.0,0.0,0.0,4.0,9.0
9.0,2.0,20.0,17.0,1701,1.0,0.0,1.0,1.0,8.0,6.0
9.0,2.0,5.0,17.0,1701,1.0,0.0,4.0,4.0,3.0,3.0
9.0,2.0,19.0,17.0,1701,1.0,0.0,2.0,2.0,8.0,3.0
9.0,2.0,20.0,17.0,1701,2.0,0.0,1.0,1.0,1.0,3.0
9.0,2.0,15.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,9.0
9.0,2.0,6.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,3.0
9.0,2.0,6.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,3.0
9.0,2.0,6.0,12.0,1201,1.0,0.0,1.0,1.0,5.0,4.0
9.0,2.0,18.0,11.0,1101,1.0,0.0,0.0,0.0,4.0,3.0
9.0,2.0,13.0,7.0,0701,1.0,0.0,1.0,1.0,3.0,7.0
9.0,2.0,19.0,22.0,2204,2.0,0.0,0.0,0.0,3.0,4.0
9.0,2.0,15.0,6.0,0602,2.0,0.0,1.0,1.0,3.0,4.0
9.0,2.0,13.0,6.0,0603,2.0,0.0,1.0,1.0,3.0,4.0
9.0,2.0,17.0,13.0,1308,2.0,0.0,0.0,0.0,7.0,4.0
9.0,3.0,9.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,3.0,8.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,3.0,11.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,3.0,14.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,3.0
9.0,3.0,14.0,9.0,0901,1.0,0.0,1.0,1.0,2.0,3.0
9.0,3.0,14.0,9.0,0901,1.0,0.0,1.0,1.0,4.0,3.0
9.0,3.0,14.0,9.0,0901,1.0,0.0,0.0,0.0,3.0,2.0
9.0,3.0,16.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,3.0
9.0,3.0,19.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,2.0
9.0,3.0,16.0,9.0,0901,1.0,0.0,0.0,0.0,7.0,3.0
9.0,3.0,17.0,9.0,0901,1.0,0.0,2.0,2.0,5.0,4.0
9.0,3.0,22.0,9.0,0901,1.0,0.0,2.0,2.0,1.0,3.0
9.0,3.0,23.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,2.0
9.0,3.0,9.0,9.0,0925,2.0,0.0,0.0,0.0,3.0,7.0
9.0,3.0,12.0,24.0,2402,1.0,0.0,1.0,1.0,3.0,7.0
9.0,3.0,15.0,9.0,0907,1.0,0.0,0.0,0.0,3.0,4.0
9.0,3.0,22.0,12.0,1201,1.0,0.0,0.0,0.0,3.0,4.0
9.0,3.0,18.0,7.0,0712,2.0,0.0,0.0,0.0,7.0,4.0
9.0,3.0,17.0,24.0,2402,1.0,0.0,1.0,1.0,3.0,7.0
9.0,3.0,19.0,13.0,1301,2.0,0.0,2.0,2.0,3.0,7.0
9.0,3.0,17.0,9.0,0914,2.0,0.0,1.0,1.0,3.0,4.0
9.0,3.0,20.0,9.0,0904,2.0,0.0,1.0,1.0,1.0,4.0
9.0,3.0,18.0,1.0,0102,2.0,0.0,0.0,0.0,4.0,4.0
9.0,3.0,17.0,24.0,2402,1.0,0.0,2.0,2.0,3.0,7.0
9.0,3.0,19.0,9.0,0906,1.0,1.0,0.0,1.0,3.0,4.0
9.0,3.0,17.0,24.0,2403,1.0,0.0,1.0,1.0,3.0,7.0
9.0,3.0,19.0,9.0,0911,2.0,0.0,3.0,3.0,3.0,4.0
9.0,3.0,15.0,9.0,0916,1.0,0.0,0.0,0.0,3.0,4.0
9.0,3.0,5.0,6.0,0601,1.0,0.0,5.0,5.0,3.0,4.0
9.0,3.0,9.0,23.0,2301,1.0,0.0,0.0,0.0,1.0,4.0
9.0,3.0,0.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,6.0
9.0,3.0,9.0,17.0,1701,1.0,0.0,2.0,2.0,3.0,3.0
9.0,3.0,15.0,17.0,1701,2.0,0.0,0.0,0.0,3.0,9.0
9.0,3.0,15.0,17.0,1701,1.0,0.0,0.0,0.0,8.0,9.0
9.0,3.0,6.0,17.0,1701,1.0,0.0,0.0,0.0,8.0,7.0
9.0,3.0,19.0,13.0,1301,1.0,0.0,1.0,1.0,3.0,4.0
9.0,3.0,18.0,1.0,0101,1.0,0.0,1.0,1.0,5.0,4.0
9.0,3.0,9.0,1.0,0101,1.0,0.0,2.0,2.0,2.0,5.0
9.0,3.0,16.0,18.0,1801,1.0,0.0,1.0,1.0,3.0,7.0
9.0,3.0,14.0,21.0,2101,2.0,0.0,1.0,1.0,7.0,4.0
9.0,3.0,14.0,18.0,1801,2.0,0.0,1.0,1.0,7.0,4.0
9.0,3.0,6.0,4.0,0405,2.0,0.0,1.0,1.0,5.0,4.0
9.0,3.0,22.0,13.0,1316,2.0,1.0,0.0,1.0,7.0,4.0
9.0,4.0,14.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,4.0,17.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,4.0,21.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,4.0,20.0,9.0,0901,1.0,0.0,0.0,0.0,5.0,1.0
9.0,4.0,5.0,9.0,0920,2.0,1.0,0.0,1.0,7.0,4.0
9.0,4.0,8.0,1.0,0103,2.0,0.0,0.0,0.0,8.0,4.0
9.0,4.0,2.0,9.0,0901,1.0,0.0,0.0,0.0,7.0,4.0
9.0,4.0,1.0,9.0,0911,2.0,0.0,0.0,0.0,7.0,4.0
9.0,4.0,23.0,1.0,0101,2.0,0.0,0.0,0.0,7.0,4.0
9.0,4.0,16.0,9.0,0912,2.0,0.0,1.0,1.0,3.0,7.0
9.0,4.0,8.0,9.0,0918,2.0,0.0,0.0,0.0,5.0,4.0
9.0,4.0,21.0,23.0,2301,2.0,0.0,1.0,1.0,3.0,4.0
9.0,4.0,4.0,13.0,1301,2.0,0.0,0.0,0.0,4.0,4.0
9.0,4.0,8.0,18.0,1801,1.0,0.0,1.0,1.0,3.0,7.0
9.0,4.0,10.0,23.0,2301,1.0,0.0,2.0,2.0,1.0,1.0
9.0,4.0,14.0,23.0,2301,1.0,0.0,0.0,0.0,3.0,4.0
9.0,4.0,19.0,23.0,2301,1.0,0.0,0.0,0.0,1.0,4.0
9.0,4.0,16.0,17.0,1701,2.0,0.0,0.0,0.0,3.0,8.0
9.0,4.0,16.0,17.0,1701,2.0,0.0,0.0,0.0,7.0,8.0
9.0,4.0,17.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,8.0
9.0,4.0,10.0,17.0,1701,1.0,0.0,1.0,1.0,1.0,4.0
9.0,4.0,14.0,17.0,1701,1.0,0.0,1.0,1.0,4.0,8.0
9.0,4.0,23.0,17.0,1701,1.0,0.0,1.0,1.0,8.0,3.0
9.0,4.0,16.0,17.0,1701,2.0,0.0,1.0,1.0,4.0,9.0
9.0,4.0,13.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,4.0
9.0,4.0,18.0,1.0,0101,1.0,0.0,0.0,0.0,3.0,4.0
9.0,4.0,21.0,10.0,1001,1.0,0.0,1.0,1.0,3.0,4.0
9.0,4.0,4.0,18.0,1801,1.0,0.0,0.0,0.0,4.0,4.0
9.0,4.0,21.0,18.0,1801,1.0,1.0,0.0,1.0,7.0,6.0
9.0,4.0,10.0,18.0,1801,1.0,0.0,0.0,0.0,4.0,3.0
9.0,4.0,14.0,11.0,1101,1.0,0.0,1.0,1.0,3.0,4.0
9.0,4.0,18.0,11.0,1101,1.0,0.0,1.0,1.0,3.0,4.0
9.0,4.0,7.0,18.0,1801,1.0,0.0,1.0,1.0,3.0,7.0
9.0,4.0,7.0,6.0,0607,2.0,0.0,0.0,0.0,3.0,4.0
9.0,4.0,12.0,6.0,0602,2.0,1.0,0.0,1.0,7.0,4.0
9.0,4.0,21.0,11.0,1108,2.0,1.0,0.0,1.0,4.0,1.0
9.0,5.0,7.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,5.0,7.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,3.0
9.0,5.0,8.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,5.0,7.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,7.0
9.0,5.0,9.0,9.0,0901,1.0,0.0,0.0,0.0,4.0,3.0
9.0,5.0,13.0,9.0,0901,1.0,0.0,2.0,2.0,1.0,3.0
9.0,5.0,18.0,9.0,0901,1.0,0.0,1.0,1.0,4.0,3.0
9.0,5.0,17.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,2.0
9.0,5.0,19.0,9.0,0901,1.0,0.0,3.0,3.0,3.0,7.0
9.0,5.0,19.0,9.0,0901,1.0,0.0,0.0,0.0,7.0,3.0
9.0,5.0,20.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,7.0
9.0,5.0,22.0,9.0,0901,1.0,0.0,2.0,2.0,1.0,3.0
9.0,5.0,9.0,7.0,0712,2.0,0.0,0.0,0.0,7.0,4.0
9.0,5.0,16.0,12.0,1210,2.0,1.0,0.0,1.0,5.0,4.0
9.0,5.0,14.0,12.0,1210,2.0,0.0,1.0,1.0,1.0,4.0
9.0,5.0,12.0,12.0,1205,1.0,0.0,1.0,1.0,3.0,7.0
9.0,5.0,23.0,9.0,0914,1.0,0.0,0.0,0.0,4.0,4.0
9.0,5.0,21.0,12.0,1201,2.0,0.0,0.0,0.0,3.0,7.0
9.0,5.0,18.0,9.0,0914,2.0,0.0,1.0,1.0,3.0,4.0
9.0,5.0,22.0,9.0,0910,1.0,0.0,1.0,1.0,3.0,7.0
9.0,5.0,16.0,12.0,1205,1.0,0.0,2.0,2.0,7.0,4.0
9.0,5.0,18.0,23.0,2301,2.0,0.0,0.0,0.0,3.0,7.0
9.0,5.0,21.0,9.0,0910,1.0,0.0,2.0,2.0,3.0,7.0
9.0,5.0,16.0,1.0,0101,2.0,0.0,0.0,0.0,3.0,4.0
9.0,5.0,6.0,13.0,1309,2.0,0.0,3.0,3.0,1.0,4.0
9.0,5.0,13.0,23.0,2301,1.0,0.0,0.0,0.0,3.0,3.0
9.0,5.0,13.0,17.0,1701,1.0,0.0,1.0,1.0,3.0,6.0
9.0,5.0,22.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,7.0
9.0,5.0,0.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,9.0
9.0,5.0,7.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,9.0
9.0,5.0,9.0,13.0,1301,1.0,0.0,0.0,0.0,3.0,4.0
9.0,5.0,18.0,1.0,0101,1.0,0.0,1.0,1.0,7.0,1.0
9.0,5.0,13.0,8.0,0807,2.0,0.0,1.0,1.0,1.0,4.0
9.0,5.0,22.0,10.0,1001,1.0,0.0,1.0,1.0,3.0,7.0
9.0,5.0,22.0,11.0,1101,1.0,0.0,0.0,0.0,4.0,3.0
9.0,5.0,20.0,18.0,1801,2.0,0.0,1.0,1.0,1.0,3.0
9.0,5.0,8.0,18.0,1801,1.0,0.0,1.0,1.0,3.0,7.0
9.0,5.0,19.0,13.0,1308,1.0,0.0,1.0,1.0,3.0,4.0
9.0,5.0,22.0,5.0,0501,2.0,1.0,0.0,1.0,4.0,4.0
9.0,5.0,21.0,17.0,1701,2.0,2.0,0.0,2.0,1.0,4.0
9.0,5.0,22.0,17.0,1701,2.0,1.0,0.0,1.0,3.0,4.0
9.0,5.0,19.0,6.0,0602,2.0,1.0,0.0,1.0,3.0,4.0
9.0,5.0,3.0,6.0,0602,2.0,0.0,0.0,0.0,3.0,4.0
9.0,5.0,20.0,4.0,0401,2.0,0.0,1.0,1.0,3.0,3.0
9.0,6.0,4.0,9.0,0901,1.0,0.0,0.0,0.0,7.0,3.0
9.0,6.0,7.0,9.0,0901,1.0,0.0,0.0,0.0,3.0,1.0
9.0,6.0,8.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,7.0
9.0,6.0,8.0,9.0,0901,1.0,0.0,2.0,2.0,1.0,3.0
9.0,6.0,13.0,9.0,0901,1.0,0.0,1.0,1.0,2.0,3.0
9.0,6.0,12.0,9.0,0901,1.0,0.0,0.0,0.0,3.0,2.0
9.0,6.0,14.0,9.0,0901,1.0,0.0,3.0,3.0,3.0,7.0
9.0,6.0,20.0,9.0,0901,1.0,0.0,1.0,1.0,4.0,3.0
9.0,6.0,19.0,9.0,0901,1.0,0.0,3.0,3.0,3.0,1.0
9.0,6.0,0.0,9.0,0907,1.0,0.0,3.0,3.0,4.0,4.0
9.0,6.0,0.0,9.0,0906,1.0,0.0,0.0,0.0,4.0,4.0
9.0,6.0,6.0,9.0,0906,2.0,0.0,0.0,0.0,7.0,4.0
9.0,6.0,6.0,9.0,0906,2.0,0.0,1.0,1.0,1.0,4.0
9.0,6.0,0.0,23.0,2301,2.0,0.0,1.0,1.0,3.0,7.0
9.0,6.0,1.0,9.0,0906,1.0,0.0,1.0,1.0,3.0,7.0
9.0,6.0,6.0,7.0,0710,2.0,0.0,0.0,0.0,3.0,7.0
9.0,6.0,7.0,23.0,2301,2.0,0.0,2.0,2.0,3.0,7.0
9.0,6.0,11.0,13.0,1314,2.0,0.0,1.0,1.0,4.0,4.0
9.0,6.0,7.0,13.0,1309,2.0,0.0,0.0,0.0,3.0,7.0
9.0,6.0,10.0,23.0,2301,2.0,0.0,1.0,1.0,7.0,4.0
9.0,6.0,12.0,12.0,1205,1.0,0.0,0.0,0.0,8.0,10.0
9.0,6.0,13.0,7.0,0706,2.0,0.0,2.0,2.0,3.0,7.0
9.0,6.0,15.0,9.0,0907,1.0,0.0,1.0,1.0,3.0,7.0
9.0,6.0,21.0,9.0,0911,2.0,0.0,2.0,2.0,2.0,5.0
9.0,6.0,22.0,9.0,0914,2.0,0.0,1.0,1.0,7.0,4.0
9.0,6.0,21.0,24.0,2401,2.0,0.0,1.0,1.0,7.0,4.0
9.0,6.0,18.0,12.0,1203,2.0,0.0,1.0,1.0,2.0,5.0
9.0,6.0,19.0,9.0,0920,1.0,0.0,0.0,0.0,4.0,4.0
9.0,6.0,13.0,13.0,1306,2.0,0.0,1.0,1.0,7.0,4.0
9.0,6.0,19.0,12.0,1205,1.0,0.0,1.0,1.0,5.0,4.0
9.0,6.0,17.0,24.0,2403,1.0,0.0,1.0,1.0,7.0,4.0
9.0,6.0,18.0,23.0,2301,2.0,0.0,2.0,2.0,3.0,4.0
9.0,6.0,20.0,9.0,0906,2.0,0.0,0.0,0.0,1.0,4.0
9.0,6.0,9.0,23.0,2301,1.0,0.0,1.0,1.0,3.0,4.0
9.0,6.0,21.0,23.0,2301,1.0,1.0,1.0,2.0,7.0,3.0
9.0,6.0,8.0,23.0,2301,1.0,0.0,0.0,0.0,3.0,4.0
9.0,6.0,13.0,23.0,2301,1.0,0.0,2.0,2.0,3.0,4.0
9.0,6.0,14.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,1.0
9.0,6.0,16.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,3.0
9.0,6.0,18.0,17.0,1701,2.0,0.0,0.0,0.0,3.0,1.0
9.0,6.0,11.0,17.0,1701,1.0,0.0,0.0,0.0,8.0,4.0
9.0,6.0,22.0,17.0,1701,1.0,0.0,0.0,0.0,8.0,7.0
9.0,6.0,21.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,4.0
9.0,6.0,19.0,17.0,1701,1.0,0.0,1.0,1.0,8.0,4.0
9.0,6.0,18.0,13.0,1301,1.0,0.0,1.0,1.0,3.0,4.0
9.0,6.0,15.0,1.0,0101,1.0,0.0,1.0,1.0,7.0,1.0
9.0,6.0,21.0,1.0,0101,1.0,0.0,1.0,1.0,1.0,1.0
9.0,6.0,15.0,1.0,0101,2.0,0.0,0.0,0.0,7.0,4.0
9.0,6.0,21.0,18.0,1801,2.0,0.0,1.0,1.0,4.0,3.0
9.0,6.0,13.0,8.0,0801,1.0,0.0,0.0,0.0,4.0,6.0
9.0,6.0,2.0,11.0,1101,1.0,0.0,0.0,0.0,4.0,3.0
9.0,6.0,14.0,11.0,1101,1.0,0.0,0.0,0.0,4.0,1.0
9.0,6.0,23.0,18.0,1801,2.0,0.0,1.0,1.0,1.0,3.0
9.0,6.0,19.0,18.0,1801,2.0,0.0,2.0,2.0,3.0,1.0
9.0,6.0,23.0,18.0,1801,1.0,0.0,0.0,0.0,7.0,3.0
9.0,6.0,20.0,18.0,1801,1.0,0.0,0.0,0.0,3.0,4.0
9.0,6.0,1.0,7.0,0701,1.0,0.0,1.0,1.0,3.0,3.0
9.0,6.0,19.0,7.0,0701,1.0,0.0,1.0,1.0,3.0,2.0
9.0,6.0,18.0,7.0,0701,1.0,0.0,0.0,0.0,3.0,7.0
9.0,6.0,21.0,13.0,1308,1.0,0.0,1.0,1.0,3.0,4.0
9.0,6.0,17.0,13.0,1308,1.0,0.0,0.0,0.0,3.0,4.0
9.0,6.0,1.0,6.0,0603,2.0,1.0,1.0,2.0,7.0,4.0
9.0,6.0,19.0,5.0,0506,2.0,1.0,0.0,1.0,3.0,2.0
9.0,6.0,18.0,11.0,1112,2.0,1.0,0.0,1.0,3.0,2.0
9.0,6.0,14.0,18.0,1802,1.0,0.0,0.0,0.0,3.0,4.0
9.0,6.0,9.0,6.0,0603,2.0,0.0,1.0,1.0,3.0,4.0
9.0,6.0,0.0,6.0,0607,2.0,0.0,0.0,0.0,3.0,4.0
9.0,6.0,19.0,6.0,0607,2.0,1.0,0.0,1.0,1.0,4.0
9.0,6.0,0.0,17.0,1701,2.0,0.0,0.0,0.0,1.0,4.0
9.0,6.0,17.0,17.0,1701,2.0,1.0,0.0,1.0,5.0,2.0
9.0,6.0,19.0,17.0,1702,1.0,1.0,0.0,1.0,1.0,1.0
9.0,7.0,0.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,1.0
9.0,7.0,23.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,1.0
9.0,7.0,3.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,2.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,5.0,9.0,0901,1.0,0.0,2.0,2.0,7.0,3.0
9.0,7.0,5.0,9.0,0901,1.0,1.0,0.0,1.0,4.0,3.0
9.0,7.0,7.0,9.0,0901,1.0,0.0,2.0,2.0,7.0,1.0
9.0,7.0,7.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,8.0,9.0,0901,1.0,0.0,0.0,0.0,4.0,3.0
9.0,7.0,13.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,7.0,13.0,9.0,0901,1.0,0.0,2.0,2.0,7.0,1.0
9.0,7.0,10.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,17.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,3.0
9.0,7.0,18.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,2.0
9.0,7.0,18.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,3.0
9.0,7.0,19.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,1.0
9.0,7.0,21.0,9.0,0901,1.0,0.0,2.0,2.0,1.0,3.0
9.0,7.0,21.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,3.0
9.0,7.0,20.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,1.0
9.0,7.0,1.0,9.0,0921,1.0,0.0,1.0,1.0,2.0,5.0
9.0,7.0,7.0,23.0,2301,2.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,2.0,9.0,0923,1.0,0.0,0.0,0.0,4.0,4.0
9.0,7.0,10.0,12.0,1201,2.0,0.0,1.0,1.0,2.0,5.0
9.0,7.0,6.0,9.0,0907,1.0,0.0,1.0,1.0,3.0,4.0
9.0,7.0,8.0,1.0,0108,2.0,1.0,0.0,1.0,1.0,4.0
9.0,7.0,0.0,9.0,0912,2.0,0.0,1.0,1.0,1.0,4.0
9.0,7.0,10.0,23.0,2301,2.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,4.0,23.0,2301,2.0,0.0,0.0,0.0,7.0,4.0
9.0,7.0,3.0,23.0,2301,2.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,13.0,12.0,1210,2.0,0.0,4.0,4.0,3.0,7.0
9.0,7.0,15.0,1.0,0101,2.0,0.0,2.0,2.0,7.0,4.0
9.0,7.0,23.0,9.0,0906,1.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,10.0,9.0,0910,2.0,0.0,1.0,1.0,1.0,4.0
9.0,7.0,1.0,9.0,0908,2.0,0.0,1.0,1.0,1.0,4.0
9.0,7.0,14.0,9.0,0909,1.0,0.0,1.0,1.0,3.0,7.0
9.0,7.0,16.0,9.0,0906,1.0,0.0,0.0,0.0,3.0,7.0
9.0,7.0,21.0,9.0,0921,2.0,0.0,0.0,0.0,5.0,4.0
9.0,7.0,19.0,13.0,1306,2.0,0.0,1.0,1.0,1.0,4.0
9.0,7.0,16.0,9.0,0920,2.0,0.0,1.0,1.0,1.0,4.0
9.0,7.0,18.0,9.0,0906,2.0,0.0,1.0,1.0,1.0,4.0
9.0,7.0,23.0,9.0,0911,1.0,0.0,0.0,0.0,4.0,4.0
9.0,7.0,21.0,9.0,0906,1.0,0.0,0.0,0.0,4.0,4.0
9.0,7.0,19.0,13.0,1301,2.0,0.0,1.0,1.0,2.0,5.0
9.0,7.0,10.0,9.0,0916,2.0,0.0,2.0,2.0,3.0,7.0
9.0,7.0,6.0,8.0,0805,2.0,0.0,0.0,0.0,8.0,4.0
9.0,7.0,21.0,23.0,2301,2.0,0.0,2.0,2.0,3.0,2.0
9.0,7.0,2.0,17.0,1701,2.0,0.0,0.0,0.0,3.0,1.0
9.0,7.0,2.0,17.0,1701,2.0,0.0,0.0,0.0,4.0,1.0
9.0,7.0,1.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,1.0
9.0,7.0,4.0,17.0,1701,1.0,0.0,2.0,2.0,7.0,3.0
9.0,7.0,20.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,1.0
9.0,7.0,19.0,17.0,1701,1.0,0.0,2.0,2.0,3.0,1.0
9.0,7.0,20.0,17.0,1701,2.0,0.0,0.0,0.0,4.0,3.0
9.0,7.0,1.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,3.0
9.0,7.0,13.0,17.0,1701,1.0,0.0,0.0,0.0,8.0,4.0
9.0,7.0,10.0,17.0,1701,1.0,0.0,1.0,1.0,1.0,1.0
9.0,7.0,18.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,3.0
9.0,7.0,2.0,13.0,1301,1.0,0.0,0.0,0.0,4.0,4.0
9.0,7.0,17.0,13.0,1301,1.0,0.0,1.0,1.0,7.0,4.0
9.0,7.0,13.0,13.0,1301,1.0,0.0,1.0,1.0,3.0,4.0
9.0,7.0,5.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,3.0
9.0,7.0,11.0,7.0,0701,1.0,1.0,0.0,1.0,4.0,3.0
9.0,7.0,9.0,13.0,1308,1.0,0.0,0.0,0.0,3.0,4.0
9.0,7.0,20.0,13.0,1308,1.0,0.0,1.0,1.0,3.0,4.0
9.0,7.0,3.0,2.0,0201,1.0,0.0,0.0,0.0,4.0,4.0
9.0,7.0,17.0,11.0,1113,2.0,1.0,0.0,1.0,7.0,3.0
9.0,7.0,16.0,15.0,1501,1.0,1.0,0.0,1.0,7.0,4.0
9.0,7.0,18.0,18.0,1802,2.0,0.0,1.0,1.0,3.0,4.0
9.0,7.0,20.0,17.0,1701,1.0,1.0,0.0,1.0,1.0,7.0
9.0,7.0,18.0,8.0,0804,1.0,1.0,0.0,1.0,4.0,3.0
9.0,1.0,1.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,1.0,3.0,9.0,0901,1.0,0.0,0.0,0.0,4.0,3.0
9.0,1.0,7.0,9.0,0901,1.0,0.0,0.0,0.0,3.0,1.0
9.0,1.0,6.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,1.0,9.0,9.0,0901,1.0,0.0,1.0,1.0,4.0,3.0
9.0,1.0,12.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,4.0
9.0,1.0,10.0,9.0,0901,1.0,0.0,1.0,1.0,7.0,3.0
9.0,1.0,12.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,4.0
9.0,1.0,15.0,9.0,0901,1.0,0.0,2.0,2.0,3.0,2.0
9.0,1.0,14.0,9.0,0901,1.0,0.0,1.0,1.0,3.0,7.0
9.0,1.0,16.0,9.0,0901,1.0,0.0,2.0,2.0,5.0,4.0
9.0,1.0,21.0,9.0,0901,1.0,0.0,1.0,1.0,1.0,3.0
9.0,1.0,0.0,7.0,0706,2.0,0.0,0.0,0.0,4.0,4.0
9.0,1.0,8.0,9.0,0901,1.0,0.0,1.0,1.0,5.0,4.0
9.0,1.0,7.0,9.0,0906,2.0,0.0,1.0,1.0,7.0,4.0
9.0,1.0,3.0,9.0,0924,2.0,0.0,1.0,1.0,7.0,4.0
9.0,1.0,11.0,9.0,0911,1.0,0.0,1.0,1.0,3.0,7.0
9.0,1.0,1.0,17.0,1703,2.0,0.0,1.0,1.0,7.0,4.0
9.0,1.0,11.0,12.0,1201,2.0,0.0,0.0,0.0,3.0,4.0
9.0,1.0,11.0,9.0,0901,2.0,0.0,1.0,1.0,5.0,4.0
9.0,1.0,14.0,12.0,1205,2.0,1.0,0.0,1.0,3.0,7.0
9.0,1.0,10.0,9.0,0921,1.0,0.0,2.0,2.0,1.0,4.0
9.0,1.0,17.0,9.0,0906,1.0,0.0,2.0,2.0,3.0,4.0
9.0,1.0,15.0,13.0,1309,2.0,0.0,0.0,0.0,3.0,7.0
9.0,1.0,21.0,9.0,0911,2.0,2.0,0.0,2.0,3.0,7.0
9.0,1.0,15.0,24.0,2401,2.0,0.0,4.0,4.0,7.0,4.0
9.0,1.0,18.0,9.0,0910,1.0,0.0,2.0,2.0,1.0,4.0
9.0,1.0,21.0,7.0,0709,2.0,0.0,1.0,1.0,8.0,4.0
9.0,1.0,21.0,9.0,0916,2.0,0.0,1.0,1.0,3.0,7.0
9.0,1.0,21.0,1.0,0102,2.0,0.0,0.0,0.0,3.0,7.0
9.0,1.0,17.0,24.0,2403,1.0,0.0,0.0,0.0,3.0,7.0
9.0,1.0,9.0,1.0,0101,2.0,1.0,0.0,1.0,7.0,3.0
9.0,1.0,18.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,4.0
9.0,1.0,14.0,17.0,1701,1.0,0.0,2.0,2.0,3.0,7.0
9.0,1.0,22.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,3.0
9.0,1.0,7.0,17.0,1701,1.0,0.0,0.0,0.0,3.0,4.0
9.0,1.0,14.0,17.0,1701,1.0,0.0,1.0,1.0,7.0,6.0
9.0,1.0,22.0,17.0,1701,1.0,0.0,1.0,1.0,1.0,1.0
9.0,1.0,23.0,17.0,1701,1.0,0.0,0.0,0.0,4.0,3.0
9.0,1.0,19.0,13.0,1308,1.0,0.0,0.0,0.0,7.0,4.0
9.0,1.0,20.0,18.0,1801,2.0,0.0,0.0,0.0,3.0,4.0
